Order_ID,Order_Date,Customer_ID,Customer_Name,Segment,Region,State,Category,Sub_Category,Quantity,Unit_Price,Discount,Sales,Profit,Ship_Mode,Customer_Age,Customer_Gender
ORD-01788,2024-09-04,CUST-0034,Priya Nair,Consumer,Central,Madhya Pradesh,Office Supplies,Paper,6,55.0,0.0,330.03,89.82,Standard Class,43,Female
ORD-00358,2024-09-04,CUST-0151,Ishaan Nair,Consumer,East,West Bengal,Furniture,Chairs,1,660.97,0.4,396.58,-54.93,Standard Class,61,Male
ORD-01071,2024-09-04,CUST-0112,Vivaan Reddy,Home Office,East,West Bengal,Technology,Accessories,8,215.87,0.1,1554.3,205.12,Second Class,45,Male
ORD-02210,2024-09-05,CUST-0149,Meera Kapoor,Consumer,Central,Uttar Pradesh,Furniture,Furnishings,8,416.67,0.15,2833.33,106.57,Second Class,63,Male
ORD-01366,2024-09-05,CUST-0272,Riya Mehta,Home Office,Central,Uttar Pradesh,Furniture,Bookcases,11,82.18,0.0,904.03,107.97,Second Class,27,Female
ORD-02818,2024-09-05,CUST-0215,Kabir Patel,Consumer,Central,Madhya Pradesh,Office Supplies,Art,5,149.0,0.1,670.51,127.68,Same Day,52,Male
ORD-01252,2024-09-05,CUST-0252,Arjun Mehta,Consumer,North,Punjab,Office Supplies,Art,10,55.4,0.1,498.61,115.65,Standard Class,27,Female
ORD-00271,2024-09-05,CUST-0356,Aditya Patel,Home Office,East,Odisha,Furniture,Furnishings,11,510.6,0.1,5054.94,340.32,Standard Class,59,Female
ORD-02156,2024-09-05,CUST-0093,Ananya Nair,Consumer,North,Haryana,Furniture,Tables,4,616.5,0.3,1726.21,-42.55,Second Class,41,Male
ORD-01835,2024-09-05,CUST-0399,Aarav Sharma,Consumer,Central,Chhattisgarh,Office Supplies,Storage,10,115.48,0.0,1154.85,286.98,Standard Class,46,Male
ORD-02408,2024-09-05,CUST-0017,Amit Bose,Consumer,South,Tamil Nadu,Office Supplies,Binders,10,142.64,0.4,855.85,53.29,Standard Class,56,Male
ORD-02490,2024-09-05,CUST-0071,Amit Mehta,Corporate,West,Maharashtra,Office Supplies,Paper,1,19.45,0.1,17.5,-1.25,Standard Class,51,Male
ORD-01870,2024-09-06,CUST-0120,Vivaan Nair,Consumer,West,Rajasthan,Technology,Machines,11,1098.51,0.0,12083.61,2184.04,Second Class,57,Female
ORD-00333,2024-09-06,CUST-0049,Aarav Joshi,Consumer,North,Delhi,Furniture,Furnishings,11,564.24,0.3,4344.64,-139.37,First Class,53,Female
ORD-00968,2024-09-06,CUST-0139,Meera Joshi,Corporate,Central,Madhya Pradesh,Office Supplies,Storage,3,57.36,0.15,146.26,34.76,Standard Class,29,Female
ORD-00857,2024-09-06,CUST-0395,Pooja Rao,Corporate,Central,Chhattisgarh,Technology,Accessories,5,240.27,0.1,1081.24,129.23,Standard Class,57,Male
ORD-00830,2024-09-06,CUST-0274,Myra Mehta,Corporate,West,Rajasthan,Furniture,Chairs,11,56.26,0.0,618.89,75.57,Second Class,59,Female
ORD-01509,2024-09-06,CUST-0207,Arjun Rao,Corporate,East,West Bengal,Technology,Machines,4,207.81,0.1,748.12,96.43,Standard Class,33,Female
ORD-02763,2024-09-07,CUST-0298,Ananya Joshi,Corporate,Central,Chhattisgarh,Technology,Machines,7,1267.93,0.15,7544.19,779.68,Second Class,52,Male
ORD-02468,2024-09-07,CUST-0357,Rohan Joshi,Consumer,Central,Uttar Pradesh,Furniture,Bookcases,9,733.54,0.15,5611.58,251.85,Standard Class,62,Female
ORD-02463,2024-09-07,CUST-0201,Meera Sharma,Consumer,South,Tamil Nadu,Furniture,Bookcases,2,321.52,0.2,514.43,4.7,Standard Class,39,Male
ORD-00631,2024-09-07,CUST-0100,Saanvi Iyer,Consumer,East,West Bengal,Office Supplies,Paper,3,55.42,0.0,166.27,38.41,Second Class,27,Male
ORD-00957,2024-09-07,CUST-0228,Aarav Malhotra,Corporate,West,Gujarat,Furniture,Bookcases,11,271.99,0.0,2991.94,360.07,Standard Class,56,Male
ORD-01863,2024-09-07,CUST-0226,Saanvi Joshi,Corporate,West,Rajasthan,Office Supplies,Storage,1,9.21,0.2,7.37,-21.72,Standard Class,39,Male
ORD-01163,2024-09-08,CUST-0324,Aarav Nair,Corporate,Central,Madhya Pradesh,Technology,Machines,2,473.8,0.0,947.6,184.67,Standard Class,27,Male
ORD-00993,2024-09-08,CUST-0188,Pooja Singh,Corporate,Central,Madhya Pradesh,Furniture,Tables,7,664.45,0.0,4651.17,543.71,Standard Class,57,Female
ORD-00856,2024-09-09,CUST-0092,Saanvi Gupta,Consumer,South,Kerala,Furniture,Chairs,10,239.42,0.2,1915.33,49.95,Standard Class,45,Male
ORD-01932,2024-09-09,CUST-0241,Pooja Bose,Corporate,South,Tamil Nadu,Technology,Phones,10,375.48,0.1,3379.33,441.64,Standard Class,33,Male
ORD-00414,2024-09-09,CUST-0132,Tara Singh,Home Office,Central,Madhya Pradesh,Office Supplies,Binders,2,69.08,0.2,110.52,22.33,Second Class,63,Male
ORD-00244,2024-09-10,CUST-0317,Pooja Chopra,Corporate,South,Kerala,Furniture,Furnishings,8,154.44,0.0,1235.48,146.22,Standard Class,32,Female
ORD-00544,2024-09-10,CUST-0195,Sanjay Patel,Corporate,Central,Uttar Pradesh,Office Supplies,Paper,10,92.74,0.0,927.4,235.76,Standard Class,63,Male
ORD-00425,2024-09-10,CUST-0023,Tara Iyer,Consumer,South,Kerala,Office Supplies,Paper,2,143.91,0.0,287.81,56.64,Standard Class,57,Female
ORD-00449,2024-09-10,CUST-0271,Aditya Patel,Consumer,North,Punjab,Office Supplies,Binders,4,64.59,0.15,219.59,36.67,Standard Class,59,Male
ORD-00072,2024-09-11,CUST-0088,Rohan Mehta,Home Office,South,Tamil Nadu,Office Supplies,Paper,5,16.99,0.2,67.97,12.04,Second Class,45,Female
ORD-01644,2024-09-11,CUST-0075,Meera Chopra,Consumer,North,Haryana,Office Supplies,Binders,10,139.04,0.1,1251.35,253.3,Standard Class,37,Male
ORD-02629,2024-09-11,CUST-0265,Aarav Singh,Consumer,West,Gujarat,Furniture,Bookcases,6,438.33,0.0,2629.98,307.69,First Class,23,Male
ORD-01179,2024-09-11,CUST-0327,Neha Iyer,Corporate,North,Haryana,Technology,Machines,7,833.34,0.0,5833.4,1043.76,Second Class,23,Male
ORD-01687,2024-09-11,CUST-0398,Neha Iyer,Corporate,Central,Uttar Pradesh,Furniture,Chairs,4,377.23,0.0,1508.92,167.68,Standard Class,37,Male
ORD-02152,2024-09-11,CUST-0150,Riya Singh,Consumer,South,Tamil Nadu,Office Supplies,Paper,10,87.59,0.2,700.76,107.49,Standard Class,38,Female
ORD-00150,2024-09-11,CUST-0056,Ananya Mehta,Home Office,South,Tamil Nadu,Office Supplies,Binders,4,14.07,0.2,45.03,2.62,Standard Class,42,Male
ORD-02602,2024-09-12,CUST-0239,Kabir Malhotra,Consumer,South,Tamil Nadu,Furniture,Chairs,5,772.39,0.4,2317.17,-176.74,Standard Class,24,Male
ORD-00960,2024-09-12,CUST-0002,Amit Kapoor,Corporate,North,Delhi,Office Supplies,Art,6,96.09,0.1,518.91,106.6,Standard Class,50,Male
ORD-00305,2024-09-12,CUST-0167,Priya Nair,Home Office,West,Maharashtra,Office Supplies,Art,8,109.11,0.0,872.9,195.61,Standard Class,30,Female
ORD-00593,2024-09-12,CUST-0361,Ishaan Mehta,Consumer,North,Punjab,Technology,Phones,7,560.71,0.0,3924.95,711.56,Second Class,23,Female
ORD-01195,2024-09-12,CUST-0393,Myra Gupta,Consumer,Central,Chhattisgarh,Technology,Phones,4,846.38,0.0,3385.53,619.37,Standard Class,45,Male
ORD-01696,2024-09-12,CUST-0001,Ananya Iyer,Consumer,Central,Madhya Pradesh,Technology,Machines,2,1195.08,0.0,2390.16,442.64,Standard Class,47,Male
ORD-01767,2024-09-12,CUST-0049,Aarav Joshi,Consumer,North,Haryana,Furniture,Furnishings,8,671.28,0.1,4833.19,335.45,First Class,53,Female
ORD-00554,2024-09-12,CUST-0123,Saanvi Joshi,Consumer,East,Odisha,Office Supplies,Storage,11,49.75,0.0,547.27,130.1,Same Day,44,Female
ORD-00201,2024-09-12,CUST-0325,Meera Sharma,Consumer,North,Haryana,Furniture,Bookcases,1,286.19,0.4,171.71,0.45,Same Day,24,Female
ORD-01181,2024-09-13,CUST-0312,Tara Malhotra,Consumer,East,Odisha,Technology,Accessories,2,439.93,0.2,703.88,41.81,Standard Class,29,Male
ORD-00504,2024-09-13,CUST-0380,Amit Sharma,Consumer,West,Gujarat,Technology,Phones,11,621.23,0.1,6150.16,795.88,Same Day,55,Female
ORD-02619,2024-09-13,CUST-0240,Riya Bose,Home Office,West,Gujarat,Technology,Accessories,4,1479.43,0.0,5917.71,1052.27,Standard Class,63,Female
ORD-02048,2024-09-13,CUST-0371,Aditya Chopra,Home Office,North,Punjab,Technology,Copiers,8,824.43,0.1,5935.93,773.34,Second Class,59,Female
ORD-02046,2024-09-14,CUST-0004,Ananya Mehta,Consumer,South,Karnataka,Technology,Copiers,5,305.52,0.4,916.56,-25.8,Second Class,58,Male
ORD-02469,2024-09-14,CUST-0254,Kabir Chopra,Consumer,North,Punjab,Furniture,Chairs,9,653.58,0.1,5294.01,370.8,Second Class,60,Female
ORD-02623,2024-09-14,CUST-0143,Kabir Kapoor,Consumer,South,Karnataka,Technology,Copiers,3,737.71,0.15,1881.17,193.67,Standard Class,37,Male
ORD-01261,2024-09-14,CUST-0156,Tara Verma,Corporate,South,Tamil Nadu,Office Supplies,Art,2,122.88,0.3,172.03,26.72,Standard Class,53,Male
ORD-02668,2024-09-15,CUST-0176,Riya Sharma,Consumer,West,Maharashtra,Office Supplies,Storage,1,32.05,0.1,28.84,6.03,First Class,55,Female
ORD-00776,2024-09-15,CUST-0367,Aarav Reddy,Corporate,East,Bihar,Office Supplies,Storage,5,98.03,0.3,343.11,8.22,Second Class,50,Male
ORD-01464,2024-09-15,CUST-0220,Sanjay Chopra,Home Office,North,Haryana,Office Supplies,Paper,7,10.93,0.15,65.01,14.97,Standard Class,29,Male
ORD-01000,2024-09-15,CUST-0384,Saanvi Gupta,Consumer,West,Maharashtra,Office Supplies,Binders,3,25.27,0.4,45.48,-0.53,Standard Class,34,Male
ORD-01764,2024-09-15,CUST-0301,Amit Reddy,Consumer,West,Gujarat,Office Supplies,Storage,8,133.49,0.0,1067.9,271.83,Second Class,46,Male
ORD-01984,2024-09-15,CUST-0204,Karan Gupta,Corporate,Central,Madhya Pradesh,Furniture,Bookcases,5,559.69,0.2,2238.77,37.55,First Class,31,Female
ORD-00210,2024-09-16,CUST-0320,Vivaan Reddy,Corporate,South,Kerala,Office Supplies,Storage,6,33.66,0.0,201.95,40.52,Standard Class,64,Male
ORD-01225,2024-09-16,CUST-0219,Diya Iyer,Consumer,North,Delhi,Office Supplies,Storage,5,15.82,0.0,79.09,5.81,Standard Class,42,Female
ORD-00192,2024-09-16,CUST-0341,Riya Rao,Corporate,West,Rajasthan,Furniture,Tables,1,717.44,0.0,717.44,78.37,Standard Class,29,Male
ORD-02744,2024-09-17,CUST-0196,Myra Patel,Home Office,North,Delhi,Furniture,Tables,10,651.27,0.15,5535.77,261.09,Standard Class,24,Female
ORD-00788,2024-09-17,CUST-0311,Rohan Kapoor,Consumer,Central,Uttar Pradesh,Office Supplies,Binders,6,82.27,0.2,394.89,47.33,Standard Class,21,Female
ORD-02998,2024-09-17,CUST-0102,Riya Mehta,Corporate,West,Gujarat,Office Supplies,Paper,10,65.08,0.2,520.61,75.53,Standard Class,34,Male
ORD-01025,2024-09-17,CUST-0354,Pooja Malhotra,Consumer,West,Gujarat,Office Supplies,Binders,4,108.33,0.1,389.98,58.59,Standard Class,44,Male
ORD-02742,2024-09-18,CUST-0249,Kabir Iyer,Consumer,Central,Uttar Pradesh,Office Supplies,Paper,1,54.29,0.15,46.15,14.38,First Class,59,Female
ORD-01540,2024-09-18,CUST-0239,Kabir Malhotra,Consumer,South,Karnataka,Furniture,Bookcases,3,755.64,0.1,2040.24,135.11,Standard Class,24,Male
ORD-00961,2024-09-18,CUST-0279,Rohan Chopra,Corporate,South,Tamil Nadu,Technology,Machines,5,1014.83,0.0,5074.14,890.77,First Class,42,Female
ORD-01613,2024-09-18,CUST-0186,Myra Malhotra,Corporate,Central,Chhattisgarh,Furniture,Furnishings,11,231.71,0.2,2039.02,38.78,Same Day,25,Female
ORD-00322,2024-09-18,CUST-0261,Aarav Sharma,Corporate,West,Gujarat,Office Supplies,Art,1,25.26,0.4,15.15,0.71,Second Class,24,Female
ORD-02449,2024-09-19,CUST-0075,Meera Chopra,Consumer,North,Punjab,Furniture,Bookcases,4,276.7,0.0,1106.8,115.48,Standard Class,37,Male
ORD-00239,2024-09-19,CUST-0305,Ishaan Reddy,Consumer,Central,Madhya Pradesh,Technology,Accessories,8,931.95,0.1,6710.07,880.11,First Class,52,Male
ORD-00969,2024-09-19,CUST-0092,Saanvi Gupta,Consumer,South,Tamil Nadu,Office Supplies,Storage,9,73.33,0.0,659.98,158.14,Second Class,45,Male
ORD-00190,2024-09-20,CUST-0005,Arjun Patel,Corporate,West,Rajasthan,Technology,Phones,6,195.35,0.4,703.25,-5.14,Standard Class,45,Male
ORD-01609,2024-09-20,CUST-0355,Aarav Reddy,Consumer,East,West Bengal,Office Supplies,Storage,8,57.27,0.1,412.32,77.28,First Class,52,Male
ORD-00925,2024-09-20,CUST-0133,Aarav Kapoor,Consumer,West,Gujarat,Technology,Accessories,7,96.83,0.0,677.84,128.92,First Class,44,Female
ORD-01596,2024-09-21,CUST-0133,Aarav Kapoor,Consumer,West,Rajasthan,Office Supplies,Art,5,117.71,0.15,500.27,109.88,Standard Class,44,Female
ORD-01327,2024-09-21,CUST-0347,Sanjay Nair,Consumer,West,Gujarat,Office Supplies,Storage,2,71.5,0.15,121.55,11.37,Standard Class,45,Female
ORD-02413,2024-09-21,CUST-0332,Myra Mehta,Consumer,North,Punjab,Technology,Accessories,9,1162.24,0.1,9414.14,1243.76,First Class,50,Male
ORD-00011,2024-09-21,CUST-0095,Saanvi Bose,Consumer,Central,Uttar Pradesh,Office Supplies,Art,6,90.6,0.0,543.6,154.01,Second Class,62,Female
ORD-01576,2024-09-21,CUST-0105,Aditya Sharma,Home Office,Central,Chhattisgarh,Furniture,Tables,2,615.95,0.1,1108.71,70.83,Standard Class,45,Male
ORD-01050,2024-09-22,CUST-0083,Vivaan Mehta,Consumer,South,Kerala,Furniture,Furnishings,6,436.3,0.2,2094.22,39.47,Second Class,60,Male
ORD-02736,2024-09-22,CUST-0222,Myra Bose,Consumer,North,Punjab,Office Supplies,Storage,4,23.39,0.1,84.19,18.73,First Class,21,Female
ORD-00127,2024-09-23,CUST-0305,Ishaan Reddy,Consumer,Central,Uttar Pradesh,Office Supplies,Binders,1,102.62,0.3,71.83,14.44,Second Class,52,Male
ORD-01637,2024-09-23,CUST-0182,Aditya Joshi,Home Office,East,West Bengal,Technology,Accessories,11,375.37,0.15,3509.67,380.93,Standard Class,47,Female
ORD-02815,2024-09-23,CUST-0238,Pooja Joshi,Corporate,East,Bihar,Furniture,Tables,10,571.69,0.0,5716.9,682.22,Second Class,50,Male
ORD-02270,2024-09-23,CUST-0076,Ishaan Bose,Corporate,North,Haryana,Office Supplies,Storage,4,115.33,0.1,415.18,86.44,First Class,47,Male
ORD-00342,2024-09-24,CUST-0384,Saanvi Gupta,Consumer,West,Rajasthan,Furniture,Furnishings,10,376.47,0.2,3011.76,53.94,Standard Class,34,Male
ORD-00836,2024-09-24,CUST-0397,Arjun Chopra,Consumer,East,West Bengal,Furniture,Tables,1,715.05,0.0,715.05,91.9,First Class,26,Female
ORD-00899,2024-09-24,CUST-0278,Tara Chopra,Home Office,North,Haryana,Office Supplies,Art,8,107.39,0.1,773.19,157.52,Second Class,52,Male
ORD-02070,2024-09-24,CUST-0324,Aarav Nair,Corporate,Central,Madhya Pradesh,Office Supplies,Paper,8,117.97,0.1,849.35,153.99,First Class,27,Male
ORD-02808,2024-09-24,CUST-0229,Vivaan Bose,Consumer,Central,Madhya Pradesh,Furniture,Furnishings,8,366.95,0.1,2642.04,185.25,First Class,28,Female
ORD-02591,2024-09-24,CUST-0274,Myra Mehta,Corporate,West,Rajasthan,Office Supplies,Art,7,137.78,0.15,819.81,147.4,Standard Class,59,Female
ORD-01504,2024-09-24,CUST-0384,Saanvi Gupta,Consumer,West,Rajasthan,Furniture,Furnishings,4,519.58,0.3,1454.83,-27.66,Standard Class,34,Male
ORD-00633,2024-09-24,CUST-0367,Aarav Reddy,Corporate,East,West Bengal,Technology,Machines,10,1390.12,0.0,13901.25,2497.18,First Class,50,Male
ORD-00953,2024-09-24,CUST-0074,Ananya Sharma,Consumer,North,Punjab,Office Supplies,Binders,6,14.38,0.0,86.26,27.26,Standard Class,24,Female
ORD-02110,2024-09-25,CUST-0039,Ishaan Bose,Consumer,South,Kerala,Technology,Machines,1,198.34,0.3,138.84,23.32,Standard Class,24,Female
ORD-02062,2024-09-25,CUST-0296,Saanvi Gupta,Consumer,East,Odisha,Office Supplies,Storage,5,27.24,0.15,115.78,12.42,Second Class,34,Male
ORD-02162,2024-09-25,CUST-0130,Saanvi Sharma,Home Office,South,Karnataka,Technology,Copiers,2,1428.31,0.4,1713.98,-43.95,Standard Class,41,Female
ORD-02869,2024-09-26,CUST-0373,Arjun Reddy,Consumer,East,West Bengal,Furniture,Tables,5,60.49,0.0,302.45,25.27,Second Class,41,Female
ORD-00128,2024-09-26,CUST-0073,Neha Gupta,Corporate,North,Delhi,Office Supplies,Paper,9,53.38,0.1,432.35,89.81,Standard Class,40,Female
ORD-02631,2024-09-26,CUST-0152,Diya Iyer,Consumer,Central,Madhya Pradesh,Office Supplies,Paper,8,78.51,0.4,376.86,31.9,Second Class,60,Female
ORD-01031,2024-09-26,CUST-0230,Sanjay Rao,Consumer,West,Rajasthan,Office Supplies,Storage,11,55.73,0.1,551.71,112.6,Standard Class,36,Female
ORD-00872,2024-09-26,CUST-0386,Sanjay Patel,Consumer,South,Kerala,Technology,Copiers,6,929.0,0.2,4459.18,345.31,Standard Class,28,Male
ORD-01961,2024-09-26,CUST-0117,Riya Malhotra,Corporate,East,West Bengal,Technology,Machines,11,1353.03,0.0,14883.35,2670.88,Same Day,62,Female
ORD-02755,2024-09-27,CUST-0196,Myra Patel,Home Office,North,Haryana,Technology,Copiers,7,1157.11,0.0,8099.75,1461.91,Standard Class,24,Female
ORD-00808,2024-09-27,CUST-0307,Ananya Chopra,Consumer,South,Karnataka,Furniture,Tables,5,281.27,0.0,1406.33,180.92,Standard Class,46,Female
ORD-01718,2024-09-27,CUST-0016,Sanjay Malhotra,Consumer,Central,Madhya Pradesh,Office Supplies,Binders,7,31.51,0.1,198.49,38.93,Standard Class,34,Female
ORD-02240,2024-09-28,CUST-0064,Aditya Sharma,Consumer,North,Haryana,Office Supplies,Storage,1,118.39,0.3,82.87,20.69,Same Day,23,Female
ORD-00234,2024-09-28,CUST-0272,Riya Mehta,Home Office,Central,Uttar Pradesh,Furniture,Furnishings,5,393.89,0.15,1674.03,65.6,Standard Class,27,Female
ORD-01330,2024-09-28,CUST-0336,Meera Joshi,Corporate,South,Kerala,Office Supplies,Binders,2,88.08,0.2,140.93,36.9,Second Class,62,Male
ORD-00334,2024-09-28,CUST-0388,Riya Reddy,Consumer,West,Maharashtra,Office Supplies,Storage,3,19.26,0.3,40.45,-0.74,Standard Class,29,Female
ORD-02904,2024-09-28,CUST-0009,Vivaan Singh,Consumer,South,Karnataka,Office Supplies,Paper,11,32.02,0.1,317.0,47.31,First Class,20,Female
ORD-00146,2024-09-28,CUST-0150,Riya Singh,Consumer,South,Karnataka,Office Supplies,Paper,1,132.74,0.15,112.83,24.03,Standard Class,38,Female
ORD-01738,2024-09-28,CUST-0093,Ananya Nair,Consumer,North,Haryana,Technology,Copiers,4,1481.24,0.15,5036.22,532.19,First Class,41,Male
ORD-01186,2024-09-29,CUST-0101,Riya Bose,Consumer,South,Karnataka,Office Supplies,Binders,6,142.2,0.1,767.85,144.63,Same Day,54,Male
ORD-01048,2024-09-30,CUST-0153,Aditya Bose,Corporate,Central,Chhattisgarh,Technology,Copiers,10,1349.56,0.1,12146.02,1584.83,Standard Class,56,Female
ORD-00628,2024-09-30,CUST-0395,Pooja Rao,Corporate,Central,Madhya Pradesh,Office Supplies,Art,8,121.73,0.15,827.75,136.09,Second Class,57,Male
ORD-02332,2024-10-01,CUST-0003,Diya Chopra,Corporate,East,Bihar,Office Supplies,Storage,7,92.72,0.1,584.11,118.12,Second Class,27,Female
ORD-00126,2024-10-02,CUST-0093,Ananya Nair,Consumer,North,Haryana,Furniture,Chairs,5,137.9,0.15,586.09,21.65,Standard Class,41,Male
ORD-01138,2024-10-03,CUST-0067,Aditya Sharma,Consumer,West,Gujarat,Technology,Phones,8,759.76,0.0,6078.06,1103.72,Second Class,51,Female
ORD-00139,2024-10-03,CUST-0299,Pooja Malhotra,Home Office,West,Maharashtra,Technology,Copiers,10,891.05,0.0,8910.5,1605.61,First Class,49,Male
ORD-02844,2024-10-03,CUST-0285,Tara Sharma,Corporate,East,Odisha,Technology,Phones,4,332.72,0.3,931.62,23.06,Standard Class,21,Female
ORD-00295,2024-10-03,CUST-0019,Meera Rao,Consumer,South,Karnataka,Furniture,Chairs,5,299.55,0.4,898.64,-85.18,Standard Class,33,Male
ORD-01226,2024-10-04,CUST-0106,Kabir Sharma,Consumer,Central,Uttar Pradesh,Office Supplies,Binders,2,93.16,0.0,186.32,36.65,Second Class,47,Male
ORD-02696,2024-10-04,CUST-0027,Amit Joshi,Consumer,West,Gujarat,Technology,Copiers,9,732.57,0.15,5604.18,602.98,Standard Class,37,Male
ORD-00199,2024-10-05,CUST-0396,Pooja Sharma,Consumer,South,Karnataka,Office Supplies,Paper,7,122.95,0.1,774.57,134.79,Second Class,21,Female
ORD-02735,2024-10-05,CUST-0103,Meera Joshi,Consumer,East,West Bengal,Office Supplies,Art,10,47.24,0.4,283.44,16.79,Same Day,41,Male
ORD-01854,2024-10-06,CUST-0117,Riya Malhotra,Corporate,East,Odisha,Technology,Phones,3,1407.97,0.0,4223.91,751.74,First Class,62,Female
ORD-02308,2024-10-06,CUST-0007,Ishaan Singh,Home Office,Central,Madhya Pradesh,Furniture,Chairs,4,481.72,0.2,1541.5,37.45,Second Class,22,Male
ORD-02666,2024-10-06,CUST-0009,Vivaan Singh,Consumer,South,Karnataka,Office Supplies,Art,4,20.81,0.0,83.24,22.08,Standard Class,20,Female
ORD-00182,2024-10-07,CUST-0202,Diya Bose,Consumer,East,Bihar,Technology,Phones,4,307.52,0.0,1230.08,236.38,Standard Class,52,Male
ORD-01990,2024-10-07,CUST-0030,Aditya Bose,Consumer,West,Maharashtra,Office Supplies,Paper,9,19.78,0.1,160.18,37.71,First Class,46,Female
ORD-00577,2024-10-07,CUST-0165,Arjun Nair,Consumer,East,West Bengal,Technology,Machines,6,1224.48,0.0,7346.87,1314.18,First Class,23,Male
ORD-02509,2024-10-07,CUST-0275,Vivaan Gupta,Corporate,South,Kerala,Office Supplies,Art,11,82.65,0.0,909.11,202.17,Standard Class,33,Female
ORD-00786,2024-10-08,CUST-0137,Sanjay Mehta,Consumer,West,Rajasthan,Office Supplies,Binders,6,55.92,0.2,268.4,57.64,Same Day,44,Male
ORD-00697,2024-10-09,CUST-0281,Ishaan Mehta,Corporate,South,Karnataka,Technology,Machines,5,1209.73,0.1,5443.77,700.36,First Class,52,Female
ORD-01907,2024-10-09,CUST-0190,Vivaan Malhotra,Consumer,West,Maharashtra,Office Supplies,Binders,4,38.15,0.1,137.34,10.08,Standard Class,34,Female
ORD-00731,2024-10-09,CUST-0393,Myra Gupta,Consumer,Central,Uttar Pradesh,Office Supplies,Art,6,96.35,0.0,578.11,151.76,Same Day,45,Male
ORD-00380,2024-10-09,CUST-0177,Karan Joshi,Corporate,South,Karnataka,Technology,Accessories,6,214.04,0.0,1284.27,245.82,Second Class,43,Male
ORD-02714,2024-10-10,CUST-0317,Pooja Chopra,Corporate,South,Tamil Nadu,Technology,Copiers,2,917.68,0.0,1835.35,333.21,Standard Class,32,Female
ORD-01703,2024-10-10,CUST-0210,Amit Nair,Consumer,West,Rajasthan,Furniture,Chairs,3,527.33,0.15,1344.7,56.8,First Class,30,Female
ORD-01577,2024-10-10,CUST-0389,Kabir Nair,Corporate,Central,Madhya Pradesh,Office Supplies,Storage,9,140.42,0.15,1074.18,193.93,Standard Class,45,Female
ORD-01779,2024-10-10,CUST-0184,Aarav Gupta,Home Office,South,Tamil Nadu,Technology,Phones,2,939.69,0.1,1691.44,226.58,Standard Class,23,Female
ORD-00083,2024-10-11,CUST-0119,Kabir Iyer,Home Office,Central,Madhya Pradesh,Office Supplies,Art,2,86.39,0.0,172.78,50.88,First Class,37,Female
ORD-00086,2024-10-11,CUST-0390,Aditya Reddy,Consumer,East,Odisha,Technology,Accessories,2,731.21,0.1,1316.18,170.53,Second Class,60,Female
ORD-01254,2024-10-11,CUST-0352,Tara Malhotra,Consumer,East,Odisha,Office Supplies,Paper,7,33.56,0.2,187.92,27.38,Standard Class,59,Male
ORD-02098,2024-10-11,CUST-0087,Meera Bose,Home Office,South,Karnataka,Office Supplies,Art,6,112.55,0.0,675.3,183.53,First Class,33,Male
ORD-01134,2024-10-11,CUST-0345,Neha Chopra,Consumer,West,Rajasthan,Office Supplies,Art,4,123.53,0.0,494.14,128.07,Second Class,27,Female
ORD-01489,2024-10-11,CUST-0156,Tara Verma,Corporate,South,Karnataka,Technology,Machines,1,841.88,0.1,757.69,101.82,Second Class,53,Male
ORD-02091,2024-10-11,CUST-0211,Rohan Joshi,Consumer,South,Karnataka,Technology,Machines,10,1373.62,0.0,13736.16,2461.43,Second Class,55,Male
ORD-00440,2024-10-11,CUST-0281,Ishaan Mehta,Corporate,South,Kerala,Technology,Phones,9,776.44,0.0,6987.94,1251.58,Same Day,52,Female
ORD-00513,2024-10-12,CUST-0390,Aditya Reddy,Consumer,East,West Bengal,Furniture,Bookcases,6,716.63,0.15,3654.82,159.92,Same Day,60,Female
ORD-02555,2024-10-12,CUST-0029,Diya Malhotra,Consumer,North,Punjab,Office Supplies,Paper,2,8.24,0.1,14.83,13.54,Standard Class,34,Male
ORD-02905,2024-10-12,CUST-0215,Kabir Patel,Consumer,Central,Uttar Pradesh,Office Supplies,Art,7,82.38,0.1,519.01,120.0,Standard Class,52,Male
ORD-00356,2024-10-12,CUST-0365,Ishaan Kapoor,Consumer,Central,Chhattisgarh,Technology,Accessories,8,224.69,0.0,1797.49,327.92,Second Class,61,Male
ORD-01750,2024-10-13,CUST-0059,Diya Joshi,Home Office,North,Haryana,Office Supplies,Paper,2,21.42,0.3,29.99,-2.27,First Class,30,Female
ORD-01725,2024-10-13,CUST-0035,Myra Iyer,Consumer,Central,Chhattisgarh,Furniture,Furnishings,5,422.75,0.0,2113.76,247.91,First Class,34,Female
ORD-00371,2024-10-13,CUST-0293,Neha Kapoor,Corporate,West,Gujarat,Office Supplies,Art,7,20.34,0.0,142.39,48.92,Second Class,26,Male
ORD-02636,2024-10-13,CUST-0239,Kabir Malhotra,Consumer,South,Kerala,Office Supplies,Binders,3,79.55,0.0,238.65,40.11,Standard Class,24,Male
ORD-02421,2024-10-13,CUST-0198,Neha Joshi,Home Office,South,Karnataka,Furniture,Furnishings,8,711.76,0.1,5124.64,350.37,Standard Class,45,Female
ORD-01385,2024-10-14,CUST-0393,Myra Gupta,Consumer,Central,Uttar Pradesh,Technology,Machines,4,663.31,0.1,2387.92,319.7,First Class,45,Male
